Government Transfers,,
"for the Fiscal Year Ended March 31, 2019",,
"(Details of payees receiving $25,000 or more)",,
,,
NAME,MINISTRY,AMOUNT
LEARNING DIFFERENCES CENTRE SOCIETY OF BC,Children and Family Development,"5,153"
LEARNING ZONE CHILDCARE LTD,Children and Family Development,"70,781"
LEARNINGSTORM EDUCATION SOCIETY,Education,"498,564"
"LEATHER, ADRIAN DUDLEY",Children and Family Development,"36,623"
LEAVE OUT VIOLENCE,Attorney General,"60,500"
"LEBRUN, PENELOPE ANNE",Children and Family Development,"36,675"
"LECHINTAN, MONICA",Children and Family Development,"64,577"
"LECLERCQ, MONA",Children and Family Development,"30,687"
"LECOMTE, SHERRIE L & LECOMTE, MITCHELL R",Children and Family Development,"29,345"
"LECOURS, DENIS & LECOURS, CLEMENCE",Children and Family Development,"63,414"
"LEDET, MARIE–THERESE SIMONE & LEDET, PAUL",Children and Family Development,"34,906"
"LEE, CATHERINE",Children and Family Development,"65,100"
"LEE, JUDY",Attorney General,"82,129"
"LEE, JUDY HYO–IN",Children and Family Development,"38,010"
"LEE, LARA LOUISE",Children and Family Development,"59,905"
"LEE, ROBERT & LEE, PAMELA",Children and Family Development,"65,865"
"LEE, ROCHELLE PAMPLONA",Children and Family Development,"49,656"
"LEE, RUSSELL KENNEDY",Children and Family Development,"201,297"
"LEECH, ROBYN DAWN",Children and Family Development,"43,453"
LEFT OF THE DOT MEDIA INC.,"Advanced Education, Skills and Training","33,240"
LEGACY – A CHURCH OF THE NAZARENE,Children and Family Development,"114,990"
LEGAL SERVICES SOCIETY,Attorney General,"86,673,178"
LEGAL SERVICES SOCIETY,Children and Family Development,200
LEGAL SERVICES SOCIETY,Public Safety and Solicitor General,"31,804"
"LEGASPI, LEAH & FRONDA, RIZALITO",Children and Family Development,"29,694"
"LEGAULT, JUDITH ANNE",Children and Family Development,"30,059"
LEHIGH HANSON MATERIALS LIMITED,Environment and Climate Change Strategy,"2,116,000"
"LEHMAN, CAREY ODILE",Children and Family Development,"63,495"
"LEI, WANG & LIU, HUA",Agriculture,"36,000"
"LEILABY, FARIBA",Children and Family Development,"30,623"
"LEIPPI, LINDA MARGARET & LEIPPI, GORDON DONALD",Children and Family Development,"65,740"
"LEMIRE, DEBBIE",Children and Family Development,"94,931"
"LEMUS BALMACEDA, SORAYA & GARCIA, ERICK EMILIO",Children and Family Development,"90,309"
"LENK, AMANDA",Children and Family Development,"92,155"
"LEON, RODERICK",Children and Family Development,"61,000"
"LEONEN, NIEVES & LEONEN, VIRGILIO",Children and Family Development,"27,130"
LEQ'A:MEL FIRST NATION,Children and Family Development,"30,000"
LEQ'A:MEL FIRST NATION,Environment and Climate Change Strategy,"2,000"
LEQ'A:MEL FIRST NATION,"Forests, Lands, Natural Resource Operations and Rural Development","9,500"
LEQ'A:MEL FIRST NATION,Indigenous Relations and Reconciliation,"108,250"
LEQ'A:MEL MATHEXWI SEMA:TH SOCIETY,Indigenous Relations and Reconciliation,"95,000"
LES PETITS ARTISTES MONTESSORI PRESCHOOL INC.,Children and Family Development,"130,953"
"LESLEY, CHELSEA & LESLEY, DANIEL",Children and Family Development,"115,892"
LESLIE HANIKA HOLDINGS LTD.,Children and Family Development,"243,634"
"LESSARD, KATHLEEN",Children and Family Development,"26,513"
"LESSARD, KATHLEEN E",Children and Family Development,"26,151"
"LESWAL, JULIE",Children and Family Development,"30,605"
"LESYK, MITCHELL DAVID & LESYK, MICHAEL ZENEI",Children and Family Development,"205,696"
LET'S CHAT SERVICES LTD.,Children and Family Development,"88,665"
"LETTERI, MARIA",Children and Family Development,"39,234"
"LEUNG, YEE FAN APRIL",Children and Family Development,"30,509"
"LEVESQUE, MERRIELLEN & LEVESQUE, ROBERT GUY",Children and Family Development,"28,056"
"LEVIT, JULIA IOULIA",Children and Family Development,"70,116"
"LEWIS, ADIA NNEKA SARAN",Children and Family Development,"46,879"
"LEWIS, DARLENE MARIE & LEWIS, BRUCE",Children and Family Development,"116,857"
"LEWIS, GINA & LEWIS, RICHARD",Children and Family Development,"80,804"
"LEWIS, MERRISSA & BRUNSDEN, NORMAN",Children and Family Development,"25,458"
"LEWIS, SHANNON",Children and Family Development,"25,980"
LEXIE'S LITTLE BEARS' CHILD CARE INC.,Children and Family Development,"973,945"
"LEY, GORDON & LEY, JENNIFER L",Children and Family Development,"27,755"
"LEZCANO, NICOLE",Children and Family Development,"43,713"
LHEIDLI T'ENNEH BAND,Children and Family Development,"158,971"
LHEIDLI T'ENNEH BAND,Indigenous Relations and Reconciliation,"1,264,104"
LHEIDLI T'ENNEH BAND,Municipal Affairs and Housing,"7,705"
LHEIDLI T'ENNEH BAND,Public Safety and Solicitor General,"11,443"
LHEIDLI T'ENNEH FIRST NATION,"Advanced Education, Skills and Training","157,514"
LHEIDLI T'ENNEH FIRST NATION,Environment and Climate Change Strategy,"4,000"
LHEIDLI T'ENNEH FIRST NATION,"Forests, Lands, Natural Resource Operations and Rural Development","8,500"
LHEIDLI T'ENNEH FIRST NATION,Indigenous Relations and Reconciliation,"272,500"
LHOOSK'UZ DENE NATION,Children and Family Development,"80,915"
LHOOSK'UZ DENE NATION,"Energy, Mines and Petroleum Resources","30,000"
LHOOSK'UZ DENE NATION,Indigenous Relations and Reconciliation,"40,000"
LHOOSK'UZ DENE NATION,Public Safety and Solicitor General,"4,420"
LHTAKO DENE NATION,Children and Family Development,"30,000"
LHTAKO DENE NATION,"Energy, Mines and Petroleum Resources","25,000"
LHTAKO DENE NATION,Environment and Climate Change Strategy,"2,000"
LHTAKO DENE NATION,Indigenous Relations and Reconciliation,"943,119"
LHTAKO DENE NATION,Municipal Affairs and Housing,"15,430"
"LI, XUE",Children and Family Development,"69,075"
"LI, YAN YUN",Children and Family Development,"69,599"
"LIANG, ANNIE SHANJUAN & LIU, CHENGXIAN",Children and Family Development,"130,682"
LIARD FIRST NATION,"Energy, Mines and Petroleum Resources","25,000"
LIFE READY FACILITATED CARE LTD.,Children and Family Development,"591,693"
LIFE SKILLS HOME CARE INC.,Social Development and Poverty Reduction,"97,807"
LIFELABS MEDICAL LABORATORY SERVICES,Children and Family Development,"29,030"
LIFEPOINT PENTECOSTAL CHURCH OF QUESNEL,Children and Family Development,"54,324"
LIFESTYLE EQUITY SOCIETY,Public Safety and Solicitor General,"187,980"
LIFESTYLE EQUITY SOCIETY,Social Development and Poverty Reduction,"13,632"
LIFETIME LEARNING CENTRE SOCIETY,Attorney General,"50,000"
LIFEWAYS CHILDCARE SOCIETY,Children and Family Development,"87,022"
"LIGASON, JULIET LABAD",Children and Family Development,"28,937"
LIGHTHOUSE CHURCH PAOC,Children and Family Development,"63,519"
"LIGHTMAN, DEBORAH",Children and Family Development,"244,121"
LII MICHIF OTIPEMISIWAK FAMILY & COMMUNITY SERVICES SOCIETY,Children and Family Development,"3,867,570"
LIL' DANCING OWLS DAYCARE INC.,Children and Family Development,"148,709"
LIL'WAT FIRST NATION,Children and Family Development,"30,000"
LIL'WAT FIRST NATION,Indigenous Relations and Reconciliation,"5,600"
LIL'WAT FIRST NATION,Municipal Affairs and Housing,"1,564"
LIL'WAT NATION,Children and Family Development,"697,659"
LIL'WAT NATION,Environment and Climate Change Strategy,"6,000"
LIL'WAT NATION,"Forests, Lands, Natural Resource Operations and Rural Development","150,000"
LIL'WAT NATION,Indigenous Relations and Reconciliation,"678,340"
LIL'WAT NATION,Public Safety and Solicitor General,"24,128"
LILLOOET AREA PUBLIC LIBRARY ASSOCIATION,Education,"82,745"
LILLOOET AREA PUBLIC LIBRARY ASSOCIATION,Social Development and Poverty Reduction,"3,317"
LILLOOET FRIENDSHIP CENTRE SOCIETY,Attorney General,"28,297"
LILLOOET FRIENDSHIP CENTRE SOCIETY,Public Safety and Solicitor General,"181,416"
LILLOOET REGIONAL INVASIVE SPECIES SOCIETY,Attorney General,"8,800"
LILLOOET REGIONAL INVASIVE SPECIES SOCIETY,"Forests, Lands, Natural Resource Operations and Rural Development","83,000"
LILLOOET ROWING CLUB,"Forests, Lands, Natural Resource Operations and Rural Development","100,000"
LILLOOET TRIBAL COUNCIL,Children and Family Development,"802,498"
"LIM, JOANNE",Children and Family Development,"43,074"
"LIN, HSIAO–TING TING",Children and Family Development,"25,481"
"LIN, HSIAO–YA",Children and Family Development,"25,025"
"LINK, JOANNE P",Children and Family Development,"71,354"
"LINKING AUTISM AND FAMILIES, INC.",Children and Family Development,"89,295"
"LINQUIST, TRICIA D & LINQUIST, SCOTT",Children and Family Development,"35,930"
LIONS CLUB OF BROCK CENTRAL – KAMLOOPS,Attorney General,"30,000"
LIONS CLUB OF KAMLOOPS ABERDEEN,Attorney General,"31,000"
LIONS CLUB OF KAMLOOPS PADDLEWHEELERS,Attorney General,"33,750"
LIONS CLUB OF LYNN VALLEY,Attorney General,"29,000"
LIONS CLUB OF NORTH SURREY,Attorney General,"30,000"
LIONS CLUB OF OKANAGAN MISSION,Attorney General,"35,000"
LIONS CLUB OF PRINCE RUPERT,Attorney General,"30,000"
LIONS CLUB OF RICHMOND CHINATOWN,Attorney General,"34,500"
LIONS CLUB OF RUTLAND,Attorney General,"26,300"
LIONS CLUB OF VANCOUVER PACIFIC,Attorney General,"39,000"
LIONS GATE CHRISTIAN ACADEMY ASSOCIATION,Education,"1,713,557"
LIONS GATE MONTESSORI SOCIETY,Education,"199,470"
LIONS PARK MONTESSORI LIMITED,Children and Family Development,"212,222"
"LISTER, MARGARET & LISTER, MICHAEL NORMAN",Children and Family Development,"277,381"
LITERACY ALBERNI SOCIETY,Attorney General,"11,500"
LITERACY ALBERNI SOCIETY,Children and Family Development,"9,060"
LITERACY ALBERNI SOCIETY,"Jobs, Trade and Technology","5,000"
LITERACY ALLIANCE OF THE SHUSWAP SOCIETY,Attorney General,"42,500"
LITTLE ANGELS DAYCARE,Children and Family Development,"441,507"
LITTLE ARK CHILDCARE CENTRE LTD.,"Advanced Education, Skills and Training","2,709"
LITTLE ARK CHILDCARE CENTRE LTD.,Children and Family Development,"276,025"
LITTLE BIRDS CHILD CARE CENTRES LTD.,Children and Family Development,"50,219"
LITTLE BUDDIES PEDIATRIC THERAPY INCORPORATED,Children and Family Development,"468,476"
LITTLE CEDAR MONTESSORI PRESCHOOL LTD.,Children and Family Development,"68,669"
LITTLE CHICKS CHILDCARE CENTRE INC.,Children and Family Development,"71,224"
LITTLE DREAMERS CHILDCARE LTD,Children and Family Development,"57,153"
LITTLE EAGLE CHILDCARE CENTRE LTD.,Children and Family Development,"41,986"
LITTLE FOOTPRINTS DAYCARE INC.,Children and Family Development,"460,678"
LITTLE FOOTSTEPS CHILD CARE CENTRE SOCIETY,Children and Family Development,"205,904"
LITTLE FRIENDS PRESCHOOL SOCIETY,Children and Family Development,"57,873"
LITTLE HANDS CHILD CARE INC.,Children and Family Development,"58,249"
LITTLE HOUSE TUTORING INC.,Children and Family Development,"37,410"
LITTLE JJ'S GROUP CHILDCARE LTD.,Children and Family Development,"104,605"
LITTLE KIDS KINGDOM LTD.,Children and Family Development,"65,658"
LITTLE KOALA MONTESSORI CHILD CARE LTD.,Children and Family Development,"366,874"
LITTLE KOALA MONTESSORI SURREY LEARNING CENTER LTD.,"Advanced Education, Skills and Training","1,033"
LITTLE KOALA MONTESSORI SURREY LEARNING CENTER LTD.,Children and Family Development,"87,749"
LITTLE LAMB'S DAYCARE INC.,Children and Family Development,"28,128"
LITTLE LEADERS CHILDCARE CENTRE INC.,Children and Family Development,"110,148"
LITTLE MEADOWS ACADEMY INC.,Children and Family Development,"64,392"
LITTLE MOUNTAIN BASEBALL,Attorney General,"54,000"
LITTLE MOUNTAIN CHILD CARE CENTER LTD.,Children and Family Development,"110,290"
LITTLE MOUNTAIN RESIDENTIAL CARE & HOUSING SOCIETY,Social Development and Poverty Reduction,"436,840"
LITTLE MUNCHKIN DAYCARE LTD.,Children and Family Development,"460,884"
LITTLE ORCHARD DAYCARE LTD.,Children and Family Development,"52,768"
LITTLE OWL ACADEMY LTD.,Children and Family Development,"599,580"
LITTLE PANDA CHILDCARE LTD.,Children and Family Development,"64,912"
LITTLE PARIS DAYCARE LTD,Children and Family Development,"59,356"
LITTLE PENGUINS CHILDCARE INC,Children and Family Development,"150,865"
LITTLE RASCALS DAYCARE LTD.,Children and Family Development,"179,065"
LITTLE SCHOLARS LEARNING ACADEMY LTD.,Children and Family Development,"242,265"
LITTLE SEEDLINGS DAYCARE LTD.,Children and Family Development,"90,090"
LITTLE SHUSWAP INDIAN BAND,"Advanced Education, Skills and Training","19,336"
LITTLE SHUSWAP INDIAN BAND,Children and Family Development,"176,825"
LITTLE SHUSWAP INDIAN BAND,Indigenous Relations and Reconciliation,"564,542"
LITTLE SHUSWAP LAKE INDIAN BAND,Children and Family Development,"30,000"
LITTLE SHUSWAP LAKE INDIAN BAND,Environment and Climate Change Strategy,"1,500"
LITTLE SPARKS LEARNING CENTRE INC,Children and Family Development,"303,194"
LITTLE STAR CHILDREN'S CENTRE LTD,Children and Family Development,"132,764"
LITTLE STEPS LEARNING CENTRE INC.,Children and Family Development,"72,469"
LITTLE STEPS THERAPY SERVICES LTD.,Children and Family Development,"1,145,220"
LITTLE TREASURES DAYCARE INC.,Children and Family Development,"184,277"
LITTLE VALLEY LEARNING CENTRE AND DAYCARE INC.,Children and Family Development,"70,760"
LITTLE WILD EARLY LEARNING INC,Children and Family Development,"46,535"
LITTLE WILLOWS EARLY LEARNING CHILDCARE CENTRE (119) INC.,Children and Family Development,"319,536"
LITTLE WILLOWS EARLY LEARNING CHILDCARE CENTRE (MISSION) INC.,Children and Family Development,"286,226"
LITTLE WILLOWS EARLY LEARNING CHILDCARE CENTRE (POWELL) INC.,Children and Family Development,"340,376"
LITTLE WINGS DAY CARE CENTRE SOCIETY,Attorney General,"16,900"
LITTLE WINGS DAY CARE CENTRE SOCIETY,Children and Family Development,"704,247"
LITTLE WONDERS MONTESSORI CHILDCARE & PRESCHOOL LTD.,"Advanced Education, Skills and Training","2,060"
LITTLE WONDERS MONTESSORI CHILDCARE & PRESCHOOL LTD.,Children and Family Development,"768,312"
"LIU, HUI",Children and Family Development,"41,394"
"LIU, YUEH HSIN JULI",Children and Family Development,"32,767"
"LIVELY, MICHAEL & LIVELY, JANET",Children and Family Development,"46,903"
LIVING JOY CHRISTIAN CENTRE INC,Children and Family Development,"57,446"
"LIVING POSITIVE RESOURCE CENTRE, OKANAGAN",Attorney General,"70,000"
LIVING SYSTEMS: FAMILY SYSTEMS COUNSELLING EDUCATION TRAINING & RESEARCH SOCIETY,Attorney General,"73,000"
"LIVINGSTON, ROBERT",Children and Family Development,"111,590"
"LIVINGSTONE, SALLY J",Children and Family Development,"195,202"
"LIZOTTE, WAYNE P & WISEMAN, KIMBERLY A",Children and Family Development,"36,061"
"LLOYD–JONES, KELLY JOAN",Children and Family Development,"69,069"
LMSCL LOWER MAINLAND SOCIETY FOR COMMUNITY LIVING,Children and Family Development,"12,089,763"
LOAVES AND FISHES COMMUNITY FOOD BANK SOCIETY,Attorney General,"87,000"
LOBLAW COMPANIES LIMITED,Children and Family Development,"1,046,150"
LOBLAW COMPANIES LIMITED,Public Safety and Solicitor General,"732,520"
LOBLAW COMPANIES LIMITED,Social Development and Poverty Reduction,"35,117"
"LOBSIGER, MARGARET A",Children and Family Development,"44,373"
LOCAL GOVERNMENT MANAGEMENT ASSOCIATION OF BC,Municipal Affairs and Housing,"49,500"
LOCHSIDE AFTER SCHOOL PROGRAM SOCIETY,Children and Family Development,"30,518"
"LOCKE, JAKE J, DR",Children and Family Development,"57,024"
"LOCKE, KIMBERLY ANN & LOCKE, MATTHEW TREVOR",Children and Family Development,"64,450"
"LOCKEN, MICHELLE COLLEEN",Children and Family Development,"100,720"
"LODGE, ELIZABETH & FITCH, ROBERT",Children and Family Development,"35,653"
"LODGE, SAMANTHA",Children and Family Development,"33,714"
"LOFTUS, RENITA & LOFTUS, WILLIAM",Children and Family Development,"842,673"
LOGAN LAKE WELLNESS HEALTH & YOUTH SOCIETY,Attorney General,"19,000"
LOGAN LAKE WELLNESS HEALTH & YOUTH SOCIETY,Children and Family Development,"7,328"
"LOK, MAN SANG NAPASHA",Children and Family Development,"56,043"
LOMA LINDA UNIVERSITY MED CTR,Health,"160,325"
"LOMAS, CATHERINE MARGARET & LOMAS, NIGEL THOMAS",Children and Family Development,"28,937"
LONDON DRUGS LIMITED,Children and Family Development,"388,192"
LONDON DRUGS LIMITED,Social Development and Poverty Reduction,"2,770"
"LONEY, JOY & LONEY, DANIEL",Children and Family Development,"55,920"
LONG VIEW SYSTEMS CORPORATION,"Advanced Education, Skills and Training","39,229"
LONSDALE CREEK DAY CARE CENTRE SOCIETY,Attorney General,"51,500"
LONSDALE CREEK DAY CARE CENTRE SOCIETY,Children and Family Development,"554,925"
LONSDALE FUNERAL GROUP INC.,Social Development and Poverty Reduction,"65,123"
LOOKOUT HOUSING AND HEALTH SOCIETY,Attorney General,"100,000"
LOOKOUT HOUSING AND HEALTH SOCIETY,Social Development and Poverty Reduction,"291,928"
LORD BYNG SECONDARY SCHOOL P A C,Attorney General,"30,792"
LORD TENNYSON OUT–OF–SCHOOL CARE SOCIETY,Attorney General,"16,250"
LORD TENNYSON OUT–OF–SCHOOL CARE SOCIETY,Children and Family Development,"48,212"
LORD TWEEDSMUIR SENIOR SECONDARY SCHOOL P A C,Attorney General,"48,864"
LORO CHILD CARE LTD.,"Advanced Education, Skills and Training",397
LORO CHILD CARE LTD.,Children and Family Development,"161,576"
LOTUS CHILD CARE NORTH VAN LTD.,Children and Family Development,"528,742"
"LOUIE, THERESA MAY",Children and Family Development,"39,107"
LOUIS A. WEISS MEMORIAL,Health,"166,901"
"LOUIS, JOHNNY F",Children and Family Development,"40,815"
"LOUTIT, KAREN JOYCE",Children and Family Development,"25,596"
LOVE 2 LEARN CHILDCARE SERVICES INC.,Children and Family Development,"289,198"
"LOVELY, CATHERINE A & LOVELY, RODERICK",Children and Family Development,"33,826"
LOWER FRASER VALLEY ABORIGINAL SOCIETY,Children and Family Development,"301,185"
LOWER FRASER VALLEY EXHIBITION ASSOCIATION,Attorney General,"55,000"
LOWER KOOTENAY INDIAN BAND,Children and Family Development,"30,000"
LOWER KOOTENAY INDIAN BAND,"Forests, Lands, Natural Resource Operations and Rural Development","8,500"
LOWER KOOTENAY INDIAN BAND EDUCATION SOCIETY,Education,"1,005,385"
LOWER MAINLAND DOWN SYNDROME SOCIETY,Attorney General,"36,800"
LOWER MAINLAND HORTICULTURAL IMPROVEMENT ASSOCIATION,Agriculture,"275,500"
LOWER NICOLA INDIAN BAND,Children and Family Development,"4,729"
LOWER NICOLA INDIAN BAND,Environment and Climate Change Strategy,"1,500"
LOWER NICOLA INDIAN BAND,Indigenous Relations and Reconciliation,"1,779,258"
LOWER NICOLA WATERWORKS DISTRICT,Public Safety and Solicitor General,"127,450"
LOWER NORTH THOMPSON COMMUNITY FOREST SOCIETY,Social Development and Poverty Reduction,"242,976"
LOWER POST FIRST NATION,Public Safety and Solicitor General,"25,576"
LOWER SIMILKAMEEN COMMUNITY SERVICES SOCIETY,Attorney General,"18,600"
LOWER SIMILKAMEEN COMMUNITY SERVICES SOCIETY,Children and Family Development,"262,573"
LOWER SIMILKAMEEN COMMUNITY SERVICES SOCIETY,"Jobs, Trade and Technology","5,000"
LOWER SIMILKAMEEN COMMUNITY SERVICES SOCIETY,Public Safety and Solicitor General,"134,437"
LOWER SIMILKAMEEN INDIAN BAND,Agriculture,"3,500"
LOWER SIMILKAMEEN INDIAN BAND,Children and Family Development,"310,005"
LOWER SIMILKAMEEN INDIAN BAND,Education,"61,275"
LOWER SIMILKAMEEN INDIAN BAND,"Energy, Mines and Petroleum Resources","100,000"
LOWER SIMILKAMEEN INDIAN BAND,Environment and Climate Change Strategy,"21,500"
LOWER SIMILKAMEEN INDIAN BAND,"Forests, Lands, Natural Resource Operations and Rural Development","8,500"
LOWER SIMILKAMEEN INDIAN BAND,Indigenous Relations and Reconciliation,"915,676"
LOWER SIMILKAMEEN INDIAN BAND,Public Safety and Solicitor General,"89,318"
"LOWERY, ELAINE & LOWERY, KENNETH",Children and Family Development,"48,754"
LOYAL NANAIMO BATHTUB SOCIETY,Attorney General,"28,000"
"LOYER, PATTI A",Children and Family Development,"110,269"
LOYST AND ASSOCIATES AUTISM SERVICES INC.,Children and Family Development,"896,154"
"LOZANO, VIRGINIA & BENITEZ, VICTOR",Children and Family Development,"30,921"
"LOZECZNIK STUARDO, VANESSA",Attorney General,"64,318"
